,Date,Time,Transaction,Item
15649,2017-02-25,15:42:11,7200,Bread
15650,2017-02-25,16:10:01,7201,Sandwich
15651,2017-02-25,16:15:46,7202,Coke
15652,2017-02-25,16:40:24,7203,Coffee
15653,2017-02-25,16:40:24,7203,Coffee
15654,2017-02-25,16:40:24,7203,Cake
15655,2017-02-25,16:40:24,7203,Cake
15656,2017-02-25,16:41:22,7204,Coffee
15657,2017-02-25,16:41:22,7204,Sandwich
15658,2017-02-25,16:41:47,7205,Bread
15659,2017-02-25,16:41:47,7205,Medialuna
15660,2017-02-25,16:51:56,7206,Cake
15661,2017-02-25,16:51:56,7206,Cake
15662,2017-02-25,16:58:21,7207,Cookies
15663,2017-02-25,16:58:21,7207,Coffee
15664,2017-02-25,16:58:21,7207,Bread
15665,2017-02-25,17:15:06,7208,Hot chocolate
15666,2017-02-25,17:15:06,7208,Cake
15667,2017-02-25,17:15:50,7209,Hot chocolate
15668,2017-02-25,17:15:50,7209,Cake
15669,2017-02-26,09:07:07,7210,Coffee
15670,2017-02-26,09:07:07,7210,Medialuna
15671,2017-02-26,09:07:07,7210,Fudge
15672,2017-02-26,09:26:10,7211,Bread
15673,2017-02-26,09:26:41,7212,Coffee
15674,2017-02-26,09:26:41,7212,Medialuna
15675,2017-02-26,09:26:41,7212,Fudge
15676,2017-02-26,09:33:50,7213,Coffee
15677,2017-02-26,09:34:38,7214,Coffee
15678,2017-02-26,09:34:38,7214,Coffee
15679,2017-02-26,09:34:38,7214,Scone
15680,2017-02-26,09:34:38,7214,Medialuna
15681,2017-02-26,09:35:48,7215,Bread
15682,2017-02-26,09:38:10,7216,Medialuna
15683,2017-02-26,10:06:53,7217,Coffee
15684,2017-02-26,10:06:53,7217,Medialuna
15685,2017-02-26,10:17:37,7218,NONE
15686,2017-02-26,10:17:37,7218,Cake
15687,2017-02-26,10:17:37,7218,Coffee
15688,2017-02-26,10:17:37,7218,Coffee
15689,2017-02-26,10:17:37,7218,Juice
15690,2017-02-26,10:17:37,7218,Soup
15691,2017-02-26,10:18:06,7219,Coffee
15692,2017-02-26,10:18:38,7220,Coffee
15693,2017-02-26,10:20:40,7221,Tea
15694,2017-02-26,10:20:40,7221,Coffee
15695,2017-02-26,10:20:40,7221,Medialuna
15696,2017-02-26,10:20:40,7221,Art Tray
15697,2017-02-26,10:26:04,7222,Coffee
15698,2017-02-26,10:39:19,7223,Coffee
15699,2017-02-26,10:39:19,7223,Toast
15700,2017-02-26,10:39:19,7223,Medialuna
15701,2017-02-26,10:39:19,7223,Coffee
15702,2017-02-26,10:50:53,7224,Medialuna
15703,2017-02-26,10:50:53,7224,Medialuna
15704,2017-02-26,10:50:53,7224,Cake
15705,2017-02-26,10:50:53,7224,Scone
15706,2017-02-26,11:00:15,7225,Farm House
15707,2017-02-26,11:00:15,7225,Eggs
15708,2017-02-26,11:00:15,7225,Bread
15709,2017-02-26,11:00:15,7225,Medialuna
15710,2017-02-26,11:09:06,7226,Coffee
15711,2017-02-26,11:11:08,7227,Farm House
15712,2017-02-26,11:30:41,7228,Bread
15713,2017-02-26,11:30:41,7228,Alfajores
15714,2017-02-26,11:31:31,7229,Scone
15715,2017-02-26,11:31:31,7229,Jammie Dodgers
15716,2017-02-26,11:31:31,7229,Cake
15717,2017-02-26,11:36:55,7230,Bread
15718,2017-02-26,11:36:55,7230,Scone
15719,2017-02-26,11:37:47,7231,Bread
15720,2017-02-26,11:43:02,7232,Coffee
15721,2017-02-26,11:43:02,7232,Coffee
15722,2017-02-26,11:43:02,7232,Hot chocolate
15723,2017-02-26,11:51:04,7233,Coffee
15724,2017-02-26,11:51:04,7233,Hot chocolate
15725,2017-02-26,11:51:04,7233,Sandwich
15726,2017-02-26,11:51:04,7233,NONE
15727,2017-02-26,11:51:04,7233,Cake
15728,2017-02-26,11:55:41,7234,Alfajores
15729,2017-02-26,11:55:41,7234,Pastry
15730,2017-02-26,11:55:41,7234,Baguette
15731,2017-02-26,11:55:41,7234,Coffee
15732,2017-02-26,11:55:41,7234,Coffee
15733,2017-02-26,11:59:05,7235,Bread
15734,2017-02-26,12:00:21,7236,Tea
15735,2017-02-26,12:00:21,7236,Tea
15736,2017-02-26,12:00:21,7236,NONE
15737,2017-02-26,12:00:21,7236,The Nomad
15738,2017-02-26,12:01:07,7237,Coffee
15739,2017-02-26,12:01:07,7237,Coffee
15740,2017-02-26,12:01:07,7237,Alfajores
15741,2017-02-26,12:01:07,7237,Scone
15742,2017-02-26,12:04:22,7238,NONE
15743,2017-02-26,12:04:22,7238,Sandwich
15744,2017-02-26,12:04:22,7238,Coffee
15745,2017-02-26,12:04:22,7238,Coffee
15746,2017-02-26,12:04:22,7238,Juice
15747,2017-02-26,12:04:22,7238,Bread
15748,2017-02-26,12:15:48,7239,Farm House
15749,2017-02-26,12:15:48,7239,Cookies
15750,2017-02-26,12:17:12,7240,Cake
15751,2017-02-26,12:17:12,7240,Jammie Dodgers
15752,2017-02-26,12:19:50,7241,Hot chocolate
15753,2017-02-26,12:19:50,7241,Bread
15754,2017-02-26,12:20:05,7242,Bread
15755,2017-02-26,12:32:02,7243,Tea
15756,2017-02-26,12:32:02,7243,Cookies
15757,2017-02-26,13:01:12,7244,Coffee
15758,2017-02-26,13:01:12,7244,Coffee
15759,2017-02-26,13:08:30,7245,Coffee
15760,2017-02-26,13:08:30,7245,Coffee
15761,2017-02-26,13:08:30,7245,Coffee
15762,2017-02-26,13:08:30,7245,Juice
15763,2017-02-26,13:08:30,7245,Sandwich
15764,2017-02-26,13:08:30,7245,Sandwich
15765,2017-02-26,13:08:30,7245,NONE
15766,2017-02-26,13:08:30,7245,Cookies
15767,2017-02-26,13:08:30,7245,Cookies
15768,2017-02-26,13:08:30,7245,Extra Salami or Feta
15769,2017-02-26,13:18:15,7246,Coffee
15770,2017-02-26,13:47:44,7247,Jammie Dodgers
15771,2017-02-26,13:47:44,7247,Tiffin
15772,2017-02-26,13:47:44,7247,Bread
15773,2017-02-26,13:47:44,7247,Juice
15774,2017-02-26,13:47:44,7247,Tea
15775,2017-02-26,13:47:44,7247,Coffee
15776,2017-02-26,13:48:33,7248,Pastry
15777,2017-02-26,13:48:33,7248,Cake
15778,2017-02-26,13:48:33,7248,Bread
15779,2017-02-26,13:48:33,7248,Coffee
15780,2017-02-26,13:48:33,7248,Tea
15781,2017-02-26,13:51:51,7249,Pastry
15782,2017-02-26,13:51:51,7249,Coffee
15783,2017-02-26,13:52:32,7250,Toast
15784,2017-02-26,13:53:11,7251,Coffee
15785,2017-02-26,13:53:11,7251,Bread
15786,2017-02-26,13:53:54,7252,Coffee
15787,2017-02-26,13:55:32,7253,Spanish Brunch
15788,2017-02-26,13:55:32,7253,Soup
15789,2017-02-26,13:55:32,7253,Tea
15790,2017-02-26,13:55:32,7253,Tea
15791,2017-02-26,13:57:41,7254,Coffee
15792,2017-02-26,13:57:41,7254,Coffee
15793,2017-02-26,13:57:41,7254,Coffee
15794,2017-02-26,13:57:41,7254,Art Tray
15795,2017-02-26,13:57:41,7254,Soup
15796,2017-02-26,13:57:41,7254,Soup
15797,2017-02-26,13:57:41,7254,Salad
15798,2017-02-26,13:57:41,7254,Spanish Brunch
15799,2017-02-26,14:02:38,7255,Sandwich
15800,2017-02-26,14:02:38,7255,Sandwich
15801,2017-02-26,14:02:38,7255,Cookies
15802,2017-02-26,14:06:39,7256,Juice
15803,2017-02-26,14:06:39,7256,Spanish Brunch
15804,2017-02-26,14:08:55,7257,Cake
15805,2017-02-26,14:27:21,7258,Bread
15806,2017-02-26,14:28:14,7259,Soup
15807,2017-02-26,14:28:14,7259,Spanish Brunch
15808,2017-02-26,14:28:14,7259,Coffee
15809,2017-02-26,14:28:14,7259,Coffee
15810,2017-02-26,14:32:48,7260,Bread
15811,2017-02-26,14:45:07,7261,Coffee
15812,2017-02-26,14:45:07,7261,Coffee
15813,2017-02-26,14:45:07,7261,Scone
15814,2017-02-26,14:45:07,7261,Cake
15815,2017-02-26,14:45:34,7262,Coffee
15816,2017-02-26,14:45:34,7262,Coffee
15817,2017-02-26,14:45:34,7262,Scone
15818,2017-02-26,14:45:34,7262,Cake
15819,2017-02-26,14:48:23,7263,Coffee
15820,2017-02-26,14:48:23,7263,Hot chocolate
15821,2017-02-26,14:48:23,7263,Cake
15822,2017-02-26,14:52:34,7264,Chicken Stew
15823,2017-02-26,14:58:54,7265,Coffee
15824,2017-02-26,14:58:54,7265,Coffee
15825,2017-02-26,14:58:54,7265,Cake
15826,2017-02-26,15:02:36,7266,Coffee
15827,2017-02-26,15:02:36,7266,Hot chocolate
15828,2017-02-26,15:02:36,7266,Sandwich
15829,2017-02-26,15:02:36,7266,Sandwich
15830,2017-02-26,15:05:52,7267,Coffee
15831,2017-02-26,15:05:52,7267,Coffee
15832,2017-02-26,15:05:52,7267,Sandwich
15833,2017-02-26,15:05:52,7267,Sandwich
15834,2017-02-26,15:05:52,7267,Jammie Dodgers
15835,2017-02-26,15:05:52,7267,Tiffin
15836,2017-02-26,15:15:24,7268,Coffee
15837,2017-02-26,15:15:24,7268,Coffee
15838,2017-02-26,15:42:54,7269,Bread
15839,2017-02-26,15:42:54,7269,Bread
15840,2017-02-26,15:46:25,7270,Coffee
15841,2017-02-26,15:46:25,7270,Cookies
15842,2017-02-26,15:46:25,7270,Jammie Dodgers
15843,2017-02-26,15:46:25,7270,Cake
15844,2017-02-26,15:46:25,7270,Tiffin
15845,2017-02-26,15:49:05,7271,Coffee
15846,2017-02-26,15:49:05,7271,Soup
15847,2017-02-26,15:49:50,7272,Coffee
15848,2017-02-26,15:49:50,7272,Spanish Brunch
15849,2017-02-26,15:51:26,7273,Spanish Brunch
15850,2017-02-26,15:51:26,7273,Coffee
15851,2017-02-26,15:51:26,7273,Coffee
15852,2017-02-26,16:00:26,7274,Scone
15853,2017-02-26,16:00:26,7274,Cake
15854,2017-02-26,16:00:26,7274,Tea
15855,2017-02-26,16:00:26,7274,Tea
15856,2017-02-26,16:01:03,7275,Jam
15857,2017-02-26,16:01:03,7275,Fudge
15858,2017-02-26,16:23:43,7276,Cake
15859,2017-02-26,16:23:43,7276,Truffles
15860,2017-02-27,09:02:15,7277,Coffee
15861,2017-02-27,09:32:13,7278,Coffee
15862,2017-02-27,09:32:13,7278,Pastry
15863,2017-02-27,09:56:12,7279,Coffee
15864,2017-02-27,09:56:12,7279,Coffee
15865,2017-02-27,09:56:12,7279,Medialuna
15866,2017-02-27,10:00:20,7280,Coffee
15867,2017-02-27,10:00:20,7280,Coffee
15868,2017-02-27,10:02:33,7281,Coffee
15869,2017-02-27,10:02:33,7281,Bread
15870,2017-02-27,10:16:39,7282,Coffee
15871,2017-02-27,10:16:39,7282,Medialuna
15872,2017-02-27,10:17:37,7283,Tea
15873,2017-02-27,10:17:37,7283,Pastry
15874,2017-02-27,10:22:38,7284,Farm House
15875,2017-02-27,10:40:55,7285,Coffee
15876,2017-02-27,10:40:55,7285,Jammie Dodgers
15877,2017-02-27,10:40:55,7285,Juice
15878,2017-02-27,10:54:38,7286,Bread
15879,2017-02-27,10:54:38,7286,Coffee
15880,2017-02-27,10:54:38,7286,Pastry
15881,2017-02-27,10:54:38,7286,Pastry
15882,2017-02-27,11:03:36,7287,Bread
15883,2017-02-27,11:05:32,7288,Bread
15884,2017-02-27,11:05:32,7288,Coffee
15885,2017-02-27,11:14:19,7289,Coffee
15886,2017-02-27,11:17:54,7290,Bread
15887,2017-02-27,11:28:25,7291,Bread
15888,2017-02-27,11:28:25,7291,Tea
15889,2017-02-27,11:28:25,7291,Tea
15890,2017-02-27,11:28:25,7291,Medialuna
15891,2017-02-27,11:48:24,7292,Coffee
15892,2017-02-27,11:48:24,7292,Coffee
15893,2017-02-27,11:48:24,7292,NONE
15894,2017-02-27,11:53:43,7293,Coffee
15895,2017-02-27,11:53:43,7293,Spanish Brunch
15896,2017-02-27,12:18:47,7294,Sandwich
15897,2017-02-27,12:18:47,7294,Coke
15898,2017-02-27,12:35:28,7295,Soup
15899,2017-02-27,12:37:57,7296,Bread
15900,2017-02-27,12:37:57,7296,Soup
15901,2017-02-27,12:41:49,7297,Coffee
15902,2017-02-27,12:41:49,7297,Toast
15903,2017-02-27,12:49:58,7298,Granola
15904,2017-02-27,12:49:58,7298,Coffee
15905,2017-02-27,13:00:05,7299,Tea
15906,2017-02-27,13:00:05,7299,Tea
15907,2017-02-27,13:00:05,7299,Medialuna
15908,2017-02-27,13:00:05,7299,Jammie Dodgers
15909,2017-02-27,13:04:31,7300,Farm House
15910,2017-02-27,13:08:23,7301,Chicken Stew
15911,2017-02-27,13:13:22,7302,Coffee
15912,2017-02-27,13:32:27,7303,Tea
15913,2017-02-27,13:32:27,7303,Tea
15914,2017-02-27,13:49:09,7304,Bread
15915,2017-02-27,13:49:09,7304,Bread
15916,2017-02-27,14:11:31,7305,Coffee
15917,2017-02-27,14:11:31,7305,Coffee
15918,2017-02-27,14:11:31,7305,Pastry
15919,2017-02-27,14:11:31,7305,Pastry
15920,2017-02-27,14:11:31,7305,Soup
15921,2017-02-27,14:11:31,7305,Chicken Stew
15922,2017-02-27,14:14:21,7306,Coffee
15923,2017-02-27,14:14:21,7306,Coffee
15924,2017-02-27,14:14:21,7306,Jammie Dodgers
15925,2017-02-27,14:14:21,7306,Truffles
15926,2017-02-27,14:26:27,7307,Bread
15927,2017-02-27,14:26:27,7307,Bread
15928,2017-02-27,14:26:27,7307,Coffee
15929,2017-02-27,14:44:28,7308,Bread
15930,2017-02-27,15:19:37,7309,Bread
15931,2017-02-27,15:19:37,7309,Bread
15932,2017-02-27,16:01:51,7310,Coffee
15933,2017-02-27,16:01:51,7310,Tea
15934,2017-02-27,16:01:51,7310,Tiffin
15935,2017-02-27,16:02:12,7311,Bread
15936,2017-02-27,16:58:09,7313,Bread
15937,2017-02-28,08:38:42,7314,Bread
15938,2017-02-28,08:42:09,7315,Bread
15939,2017-02-28,08:48:43,7316,Bread
15940,2017-02-28,09:09:47,7317,Bread
15941,2017-02-28,09:09:47,7317,Pastry
15942,2017-02-28,09:30:27,7318,Juice
15943,2017-02-28,09:30:27,7318,Tea
15944,2017-02-28,09:30:27,7318,NONE
15945,2017-02-28,09:32:57,7319,Farm House
15946,2017-02-28,09:50:58,7320,Coffee
15947,2017-02-28,09:50:58,7320,Tea
15948,2017-02-28,09:50:58,7320,Toast
15949,2017-02-28,09:54:52,7321,Baguette
15950,2017-02-28,09:59:39,7322,Baguette
15951,2017-02-28,09:59:39,7322,Pastry
15952,2017-02-28,09:59:39,7322,Cake
15953,2017-02-28,09:59:39,7322,Truffles
15954,2017-02-28,09:59:39,7322,Coffee
15955,2017-02-28,10:08:17,7323,Coffee
15956,2017-02-28,10:24:29,7324,Coke
15957,2017-02-28,10:24:29,7324,Bread
15958,2017-02-28,10:28:19,7325,Bread
15959,2017-02-28,10:28:19,7325,Cookies
15960,2017-02-28,10:34:37,7326,Bread
15961,2017-02-28,10:34:37,7326,Bread
15962,2017-02-28,10:40:42,7327,Pastry
15963,2017-02-28,10:40:42,7327,Coffee
15964,2017-02-28,10:40:42,7327,Coffee
15965,2017-02-28,10:41:17,7328,NONE
15966,2017-02-28,10:41:17,7328,Bread
15967,2017-02-28,10:58:04,7329,Bread
15968,2017-02-28,10:58:04,7329,Bread
15969,2017-02-28,10:58:04,7329,Bread
15970,2017-02-28,11:16:37,7330,Coffee
15971,2017-02-28,11:16:37,7330,Coffee
15972,2017-02-28,11:16:37,7330,Bread
15973,2017-02-28,11:18:40,7331,Bread
15974,2017-02-28,11:18:40,7331,Bread
15975,2017-02-28,11:18:40,7331,Tea
15976,2017-02-28,11:18:40,7331,Pastry
15977,2017-02-28,11:30:11,7332,Coffee
15978,2017-02-28,11:30:11,7332,Bread
15979,2017-02-28,11:37:43,7333,Scandinavian
15980,2017-02-28,11:40:58,7334,Coffee
15981,2017-02-28,11:40:58,7334,Bread
15982,2017-02-28,11:55:21,7335,Coffee
15983,2017-02-28,11:55:21,7335,Coffee
15984,2017-02-28,11:55:40,7336,Bread
15985,2017-02-28,12:08:16,7337,Baguette
15986,2017-02-28,12:24:37,7338,Jammie Dodgers
15987,2017-02-28,12:24:37,7338,Bread
15988,2017-02-28,12:35:22,7339,Coffee
15989,2017-02-28,12:51:10,7340,Bread
15990,2017-02-28,13:26:56,7341,Mineral water
15991,2017-02-28,13:26:56,7341,Coffee
15992,2017-02-28,13:26:56,7341,Soup
15993,2017-02-28,13:32:11,7342,Bread
15994,2017-02-28,13:32:11,7342,Pastry
15995,2017-02-28,13:32:57,7343,Tea
15996,2017-02-28,13:32:57,7343,Cookies
15997,2017-02-28,13:36:28,7344,Coffee
15998,2017-02-28,13:38:13,7345,Coffee
15999,2017-02-28,13:44:07,7346,Coffee
16000,2017-02-28,13:44:07,7346,Coke
16001,2017-02-28,13:44:07,7346,Sandwich
16002,2017-02-28,13:44:07,7346,Soup
16003,2017-02-28,14:02:12,7347,Coffee
16004,2017-02-28,14:02:12,7347,Farm House
16005,2017-02-28,14:17:29,7348,Baguette
16006,2017-02-28,14:17:29,7348,Scandinavian
16007,2017-02-28,14:17:29,7348,Pastry
16008,2017-02-28,14:19:47,7349,Hot chocolate
16009,2017-02-28,14:19:47,7349,Tea
16010,2017-02-28,14:19:47,7349,Sandwich
16011,2017-02-28,14:19:47,7349,Sandwich
16012,2017-02-28,14:19:47,7349,NONE
16013,2017-02-28,14:20:04,7350,Coffee
16014,2017-02-28,14:45:30,7351,Tea
16015,2017-02-28,14:45:30,7351,Cake
16016,2017-02-28,15:07:31,7352,Coffee
16017,2017-02-28,15:07:31,7352,Coffee
16018,2017-02-28,15:07:31,7352,Alfajores
16019,2017-02-28,15:07:31,7352,Pastry
16020,2017-02-28,15:10:29,7353,Coffee
16021,2017-02-28,15:10:29,7353,Hot chocolate
16022,2017-02-28,15:26:40,7354,Coffee
16023,2017-02-28,15:26:40,7354,Coffee
16024,2017-02-28,15:26:40,7354,Coffee
16025,2017-02-28,15:34:43,7355,Coffee
16026,2017-02-28,15:34:43,7355,Sandwich
16027,2017-02-28,15:57:43,7356,Tea
16028,2017-02-28,15:57:43,7356,Tea
16029,2017-02-28,15:57:43,7356,Bread
16030,2017-02-28,15:57:43,7356,Alfajores
16031,2017-02-28,15:57:43,7356,Bread
16032,2017-02-28,15:57:43,7356,Spanish Brunch
16033,2017-02-28,16:00:58,7357,Hot chocolate
16034,2017-02-28,16:00:58,7357,Coffee
16035,2017-02-28,16:00:58,7357,Coffee
16036,2017-02-28,16:00:58,7357,Cookies
16037,2017-02-28,16:06:34,7358,Coffee
16038,2017-02-28,16:06:34,7358,Cake
16039,2017-02-28,16:28:57,7359,Tea
16040,2017-02-28,16:28:57,7359,Cookies
16041,2017-02-28,16:34:56,7360,Smoothies
16042,2017-02-28,16:34:56,7360,Cake
16043,2017-02-28,16:34:56,7360,Coffee
16044,2017-02-28,16:34:56,7360,Bread
16045,2017-02-28,16:47:57,7361,Bread
16046,2017-02-28,16:59:31,7362,Bread
16047,2017-02-28,17:00:28,7363,Vegan Feast
16048,2017-02-28,17:28:17,7364,Coffee
16049,2017-02-28,17:28:17,7364,Coffee
16050,2017-02-28,17:28:17,7364,Cake
16051,2017-02-28,17:28:17,7364,Cake
16052,2017-02-28,17:30:26,7365,Hot chocolate
16053,2017-02-28,17:30:26,7365,Tea
16054,2017-02-28,17:30:26,7365,Pastry
16055,2017-02-28,17:31:05,7366,Cake
16056,2017-02-28,17:31:05,7366,Coffee
16057,2017-02-28,17:31:05,7366,Hot chocolate
16058,2017-02-28,17:33:07,7367,Bread
16059,2017-02-28,17:33:07,7367,Tea
16060,2017-02-28,17:33:07,7367,Coffee
16061,2017-03-01,09:24:44,7368,Coffee
16062,2017-03-01,09:34:17,7369,Coffee
16063,2017-03-01,09:45:02,7370,Coffee
16064,2017-03-01,09:45:02,7370,Tea
16065,2017-03-01,09:45:02,7370,Toast
16066,2017-03-01,09:46:07,7371,Coffee
16067,2017-03-01,09:46:07,7371,Coffee
16068,2017-03-01,09:54:15,7372,Bread
16069,2017-03-01,09:57:31,7373,Coffee
16070,2017-03-01,09:57:31,7373,Coffee
16071,2017-03-01,09:57:31,7373,Alfajores
16072,2017-03-01,09:57:31,7373,Pastry
16073,2017-03-01,09:57:31,7373,Pastry
16074,2017-03-01,09:57:31,7373,Juice
16075,2017-03-01,10:09:11,7374,Coffee
16076,2017-03-01,10:09:11,7374,Baguette
16077,2017-03-01,10:27:59,7375,Coffee
16078,2017-03-01,10:27:59,7375,Coffee
16079,2017-03-01,10:27:59,7375,Cake
16080,2017-03-01,10:27:59,7375,Pastry
16081,2017-03-01,10:28:49,7376,Tea
16082,2017-03-01,10:28:49,7376,Coffee
16083,2017-03-01,10:36:21,7377,Bread
16084,2017-03-01,10:36:21,7377,Pastry
16085,2017-03-01,10:37:44,7378,Bread
16086,2017-03-01,10:37:44,7378,Pastry
16087,2017-03-01,11:10:36,7379,Vegan mincepie
16088,2017-03-01,11:10:36,7379,Coffee
16089,2017-03-01,11:10:36,7379,Baguette
16090,2017-03-01,11:20:52,7380,Baguette
16091,2017-03-01,11:34:07,7381,Bread
16092,2017-03-01,11:34:07,7381,Coffee
16093,2017-03-01,11:34:07,7381,Tea
16094,2017-03-01,11:35:31,7382,Coffee
16095,2017-03-01,11:35:31,7382,Cake
16096,2017-03-01,11:35:31,7382,Cake
16097,2017-03-01,11:35:31,7382,Toast
16098,2017-03-01,11:35:31,7382,Juice
16099,2017-03-01,12:01:15,7383,Hot chocolate
16100,2017-03-01,12:01:15,7383,Truffles
16101,2017-03-01,12:01:56,7384,Coffee
16102,2017-03-01,12:01:56,7384,Toast
16103,2017-03-01,12:05:00,7385,Hot chocolate
16104,2017-03-01,12:05:00,7385,NONE
16105,2017-03-01,12:06:51,7386,Bread
16106,2017-03-01,12:15:07,7387,NONE
16107,2017-03-01,12:15:07,7387,Tea
16108,2017-03-01,12:45:13,7388,Chicken Stew
16109,2017-03-01,12:45:29,7389,Chicken Stew
16110,2017-03-01,12:53:52,7390,Soup
16111,2017-03-01,12:53:52,7390,Chicken Stew
16112,2017-03-01,12:53:52,7390,Tea
16113,2017-03-01,12:53:52,7390,Tea
16114,2017-03-01,12:53:52,7390,Bread
16115,2017-03-01,13:00:42,7391,Bread
16116,2017-03-01,13:00:42,7391,Pastry
16117,2017-03-01,13:12:46,7392,Mineral water
16118,2017-03-01,13:12:46,7392,NONE
16119,2017-03-01,13:12:46,7392,Salad
16120,2017-03-01,13:20:06,7393,NONE
16121,2017-03-01,13:20:06,7393,Duck egg
16122,2017-03-01,13:20:06,7393,Sandwich
16123,2017-03-01,13:20:06,7393,Soup
16124,2017-03-01,13:20:06,7393,Truffles
16125,2017-03-01,13:20:06,7393,Coffee
16126,2017-03-01,14:48:02,7394,Coffee
16127,2017-03-01,14:48:02,7394,Bread
16128,2017-03-01,14:51:43,7395,Hot chocolate
16129,2017-03-01,14:51:43,7395,Sandwich
16130,2017-03-01,14:52:26,7396,Bread
16131,2017-03-01,15:08:05,7397,Coffee
16132,2017-03-01,15:08:05,7397,Coffee
16133,2017-03-01,15:08:05,7397,Tea
16134,2017-03-01,15:08:05,7397,Tea
16135,2017-03-01,15:08:05,7397,Soup
16136,2017-03-01,15:08:05,7397,Chicken Stew
16137,2017-03-01,15:08:05,7397,Cake
16138,2017-03-01,15:08:05,7397,Cake
16139,2017-03-01,15:12:51,7398,Cookies
16140,2017-03-01,15:12:51,7398,Coffee
16141,2017-03-01,15:26:19,7399,Farm House
16142,2017-03-01,15:41:34,7400,Coffee
16143,2017-03-01,15:41:34,7400,Coffee
16144,2017-03-01,15:41:34,7400,Bread
16145,2017-03-01,15:58:11,7401,Tea
16146,2017-03-01,15:58:11,7401,Coke
16147,2017-03-01,15:58:11,7401,Truffles
16148,2017-03-01,15:58:11,7401,Bread
16149,2017-03-01,16:35:47,7402,Bread
16150,2017-03-01,16:53:46,7403,Cake
16151,2017-03-01,16:53:46,7403,Bread
16152,2017-03-01,16:53:46,7403,Tea
16153,2017-03-01,16:57:58,7404,Bread
16154,2017-03-01,16:57:58,7404,Smoothies
16155,2017-03-01,17:07:18,7405,Coffee
16156,2017-03-02,08:33:28,7406,Coffee
16157,2017-03-02,08:33:28,7406,Juice
16158,2017-03-02,08:59:19,7407,NONE
16159,2017-03-02,08:59:19,7407,Coffee
16160,2017-03-02,09:16:52,7408,Bread
16161,2017-03-02,09:20:11,7409,Tea
16162,2017-03-02,09:20:11,7409,Toast
16163,2017-03-02,09:20:11,7409,Coffee
16164,2017-03-02,09:26:21,7410,Jam
16165,2017-03-02,09:26:21,7410,Bread
16166,2017-03-02,09:28:09,7411,Coffee
16167,2017-03-02,09:28:09,7411,Pastry
16168,2017-03-02,09:50:23,7412,Bread
16169,2017-03-02,09:58:07,7413,Bread
16170,2017-03-02,10:00:11,7414,Tea
16171,2017-03-02,10:00:11,7414,Cake
16172,2017-03-02,10:36:26,7415,Bread
16173,2017-03-02,10:36:26,7415,Hot chocolate
16174,2017-03-02,11:04:34,7416,Coffee
16175,2017-03-02,11:04:34,7416,Coffee
16176,2017-03-02,11:04:34,7416,Cake
16177,2017-03-02,11:11:48,7417,Bread
16178,2017-03-02,11:11:48,7417,Pastry
16179,2017-03-02,11:11:48,7417,Hot chocolate
16180,2017-03-02,11:11:48,7417,Coffee
16181,2017-03-02,11:12:42,7418,Hot chocolate
16182,2017-03-02,11:12:42,7418,Coffee
16183,2017-03-02,11:12:42,7418,Cake
16184,2017-03-02,11:13:38,7419,Coffee
16185,2017-03-02,11:13:38,7419,Toast
16186,2017-03-02,11:57:34,7420,Cake
16187,2017-03-02,11:57:34,7420,Coffee
16188,2017-03-02,12:04:20,7421,Pastry
16189,2017-03-02,12:04:20,7421,Pastry
16190,2017-03-02,12:04:20,7421,Bread
16191,2017-03-02,12:07:59,7423,Coffee
16192,2017-03-02,12:07:59,7423,Coffee
16193,2017-03-02,12:07:59,7423,Tea
16194,2017-03-02,12:08:29,7424,Coffee
16195,2017-03-02,12:08:29,7424,Coffee
16196,2017-03-02,12:08:29,7424,Baguette
16197,2017-03-02,12:16:19,7425,Coffee
16198,2017-03-02,12:16:19,7425,Coffee
16199,2017-03-02,12:16:19,7425,Pastry
16200,2017-03-02,12:22:08,7426,Bread
16201,2017-03-02,12:22:08,7426,Pastry
16202,2017-03-02,12:49:25,7427,Bread
16203,2017-03-02,13:21:13,7428,Coffee
16204,2017-03-02,13:21:13,7428,Coffee
16205,2017-03-02,13:21:13,7428,Cookies
16206,2017-03-02,13:22:05,7429,Coffee
16207,2017-03-02,13:22:05,7429,Sandwich
16208,2017-03-02,13:23:54,7430,Tea
16209,2017-03-02,13:39:05,7431,Bread
16210,2017-03-02,13:48:28,7432,Bread
16211,2017-03-02,13:53:36,7433,Tea
16212,2017-03-02,13:53:36,7433,Tea
16213,2017-03-02,14:10:50,7434,Bread
16214,2017-03-02,14:36:16,7435,Coffee
16215,2017-03-02,14:36:16,7435,Coffee
16216,2017-03-02,14:40:08,7436,Chicken Stew
16217,2017-03-02,14:47:19,7437,Coffee
16218,2017-03-02,14:47:19,7437,Sandwich
16219,2017-03-02,15:26:37,7438,Coffee
16220,2017-03-02,15:26:37,7438,Hot chocolate
16221,2017-03-02,15:26:37,7438,Bread
16222,2017-03-02,15:26:37,7438,Pastry
16223,2017-03-02,15:44:32,7439,Coffee
16224,2017-03-02,15:44:32,7439,Coffee
16225,2017-03-02,15:44:32,7439,Bread
16226,2017-03-02,15:46:17,7440,Coffee
16227,2017-03-02,15:46:17,7440,Coffee
16228,2017-03-02,15:46:17,7440,Coffee
16229,2017-03-02,15:46:17,7440,Bread
16230,2017-03-02,15:46:56,7441,Hot chocolate
16231,2017-03-02,15:46:56,7441,Pastry
